Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_OE,AT_OE,AG_OE,AC_OE,TA_OE,TT_OE,TG_OE,TC_OE,GA_OE,GT_OE,GG_OE,GC_OE,CA_OE,CT_OE,CG_OE,CC_OE,CA_and_TG_OE,AC_and_GT_OE,AG_and_CT_OE,GA_and_TC_OE,AA_and_TT_OE,CC_and_GG_OE
Leuctra nigra,upstream1,730.0,Leuctra_nigra_ott1002096,536298261.0,1.133589061256289,0.9157202976934704,0.918845783748776,1.0048179394963348,0.809303688382925,1.1307219993069262,1.1447923515132012,0.94991289144363,0.9461126086362006,1.0128151114605597,0.98353419940995,1.0802134238094652,1.154184002872688,0.9058094753473984,0.9038988601554004,0.9999447416921704,,,,,,
Leuctra nigra,upstream2,730.0,Leuctra_nigra_ott1002096,536298261.0,1.104729827382957,0.9209576460485976,0.9819626418137916,0.9770132793964648,0.7885986810997778,1.1091142861946874,1.1604401440589087,0.9943794136963652,0.9996367966737004,1.004127662070978,0.9479765995302688,1.049415061912005,1.1787775320477865,0.9447889403991694,0.8239476521485759,0.988734411936136,,,,,,
Leuctra nigra,exon,730.0,Leuctra_nigra_ott1002096,536298261.0,1.059540337405601,0.95572590592505,1.0169992119701885,0.9565349183618836,0.5767969992917504,1.0820509787093124,1.2157047742885383,1.197443391871304,1.1731232217694982,0.898729435706673,0.8430821435707267,1.0339570681971455,1.1473837146976982,1.088798513500913,0.9307495608783316,0.833069494130278,,,,,,
Leuctra nigra,intron,730.0,Leuctra_nigra_ott1002096,536298261.0,1.135854645733228,0.9412881797823464,0.9217353242546906,0.9592340076155856,0.8156549609361492,1.1186418408832954,1.138079901855806,0.9652003581103764,0.9621947733299308,0.9669647348443466,1.0880777180014398,1.0141124847712737,1.137150353392962,0.9282136972005834,0.7836916403685644,1.118035495595202,,,,,,
Leuctra nigra,downstream1,730.0,Leuctra_nigra_ott1002096,536298261.0,1.032089574157811,0.9245251819112674,1.0622292276235388,0.910337892475244,0.688715115269932,1.1433059195101736,1.1415429218992053,1.1655502116458447,1.1695630175826726,0.8791984467799784,0.8709679576091152,1.0282567654206034,1.1332253496556353,1.071541377077007,0.8864067612230125,0.9035424522883032,,,,,,
Leuctra nigra,downstream2,730.0,Leuctra_nigra_ott1002096,536298261.0,1.063202942844303,0.951928000107979,0.9393010186376916,1.0388535957032197,0.8717429661536986,1.0608566857781507,1.1800012538642073,0.940613789988376,0.9446391007723473,1.0327778328849018,1.0218173433210926,1.015726217175105,1.193448428036263,0.9375416604149268,0.7212549631222811,1.0366432002774442,,,,,,
Acanthopleura granulata,upstream1,2069.854167,Acanthopleura_granulata_ott457177,606536932.0,1.1046287743512466,0.9237764263898076,0.9442873214652832,1.015318403365332,0.7660711389376957,1.0964363381355464,1.2561556306510284,0.9553108113138742,0.9356333280696436,1.0472011351263353,0.9976064751852162,1.0286842222586097,1.273090236089738,0.9208389778172458,0.6796663611351528,1.0169114522221394,,,,,,
Acanthopleura granulata,upstream2,2069.854167,Acanthopleura_granulata_ott457177,606536932.0,1.0866874121207368,0.91077950499544,0.9948989046001186,1.0013847255933264,0.7007193116451249,1.1147622679339189,1.2444186689619785,1.0072765010384952,1.029458383117523,1.0219900166275049,0.951768862500816,0.9792664178717292,1.2614546584787598,0.9452827212468212,0.7178801107798157,1.0091500906284852,,,,,,
Acanthopleura granulata,exon,2069.854167,Acanthopleura_granulata_ott457177,606536932.0,0.9931727421780132,0.9055368270901636,1.133975951552304,0.9677840033431312,0.5876969842997131,1.0542793520000688,1.372125446206078,1.082762197513247,1.1461119362031098,0.934074694713551,0.9343471914915786,0.8887756897035158,1.282916873588675,1.1618835843940007,0.4652377593176212,1.101449211403403,,,,,,
Acanthopleura granulata,intron,2069.854167,Acanthopleura_granulata_ott457177,606536932.0,1.078562203199345,0.9202229857971882,0.9991872794938425,1.019081510039083,0.7712536325271602,1.035739170181698,1.339676766564603,0.93905228893467,0.9269930329860636,1.0776915111720655,0.9825020164663744,0.9817551473018064,1.3581312616502996,0.9854272148992717,0.4079552123927076,1.1004623498096204,,,,,,
Acanthopleura granulata,downstream1,2069.854167,Acanthopleura_granulata_ott457177,606536932.0,0.9912124276561008,0.8672739852126732,1.127664037566606,0.9582044381054636,0.6525625349943374,1.1207509254896295,1.322086287649092,1.0407091772702282,1.1657525271697105,0.9234637230342904,0.9375056689342404,0.9252986844478868,1.273593774368831,1.1187776133069085,0.473340582192631,1.0972984406398532,,,,,,
Acanthopleura granulata,downstream2,2069.854167,Acanthopleura_granulata_ott457177,606536932.0,1.045751887468717,0.9221773858443516,1.0006164085733524,1.0599240843334876,0.7296329479695495,1.0165510242950864,1.3886526480944412,0.9621369409139028,0.998877113581916,1.0739544622187154,0.9528470766273506,0.9264250131080216,1.401003773943091,1.011523477486922,0.3784089861233535,1.047436269681971,,,,,,
Macrobrachium rosenbergii,upstream1,1095.0,Macrobrachium_superbum_ott66972,3176521071.0,1.0742592199928496,0.9179572093146136,1.0685339581221736,0.9405585632857872,0.8663935370430624,1.0954014099670946,1.1188858908275257,0.9449234018776306,0.9893066251934248,0.9608681249642624,1.0809949817243043,1.000585315761732,1.1170877298371995,1.018282698173201,0.5802132053536978,1.202354751544382,,,,,,
Macrobrachium rosenbergii,upstream2,1095.0,Macrobrachium_superbum_ott66972,3176521071.0,1.0954067142312844,0.8947539687850742,1.0884878267526386,0.9176292221806162,0.7757514318130078,1.1132969701013873,1.143010841789773,1.0056095970480556,1.018710698437085,0.9798971961815872,1.0211948884444844,0.9721743330756796,1.1778137200548329,1.008253618775614,0.6245872502928458,1.1463012194854394,,,,,,
Macrobrachium rosenbergii,exon,1095.0,Macrobrachium_superbum_ott66972,3176521071.0,1.044190635957384,0.9233725164516654,1.1268315550900196,0.8940268409567231,0.6470834824318327,1.1015922581853748,1.286450491906661,1.080101598681952,1.1225952511559716,0.8931612243417987,0.928575489274824,0.9839759019911692,1.2562318612884498,1.122588713524779,0.4818034564430845,1.0882313718173302,,,,,,
Macrobrachium rosenbergii,intron,1095.0,Macrobrachium_superbum_ott66972,3176521071.0,1.08896524203052,0.9057933266727064,1.1177722523664295,0.902036796841207,0.8275265012353484,1.0831105503286824,1.13461046178341,0.9886708493453746,0.9879394012525262,0.9387333612141884,1.1270297392586155,0.9837466461590576,1.1702099986708627,1.0701753013525392,0.447799786306272,1.1903867550476874,,,,,,
Macrobrachium rosenbergii,downstream1,1095.0,Macrobrachium_superbum_ott66972,3176521071.0,1.023485142718168,0.8833398130636324,1.17785477124846,0.8738123631332876,0.7469304839207812,1.1228607912458652,1.2090514710160465,1.0517030333275372,1.1215078283011273,0.8703821161678065,0.9677874785724708,1.0031645661123576,1.202601497391998,1.143463758027937,0.4400622461288463,1.1328937359163629,,,,,,
Macrobrachium rosenbergii,downstream2,1095.0,Macrobrachium_superbum_ott66972,3176521071.0,1.0698208102034423,0.911679316501832,1.0834675781685232,0.9625341193555976,0.8584124278289059,1.0586904983715522,1.1970473514474316,0.91620647786392,0.940036824892712,1.0296019307723776,1.017626822566766,1.0360181735981675,1.2519723607357849,1.0121518585484026,0.3583027791693358,1.223278698620858,,,,,,
Octopus rubescens,upstream1,821.25,Octopus_rubescens_ott609506,2757134468.0,1.069348410002385,0.9640348140595354,0.9616648364101824,0.9773416666000794,0.8405521407252209,1.0538688022841824,1.2269462517466343,0.9698654008456054,0.9830351661081864,0.983459617039431,1.0790043384664816,0.9828320290906836,1.187838555171007,0.9831083494668834,0.5676333437199573,1.1120390420404096,,,,,,
Octopus rubescens,upstream2,821.25,Octopus_rubescens_ott609506,2757134468.0,1.0945250432191886,0.9209556508691322,0.9967794024233896,0.980128402461856,0.7814230467648385,1.0943931602673649,1.2034144524482946,0.9953786665899784,1.0225034729497775,0.9711688661350124,1.0343362231555686,0.9739223653470468,1.2035417947654616,0.9953786665899784,0.6113501390856966,1.069489979867309,,,,,,
Octopus rubescens,exon,821.25,Octopus_rubescens_ott609506,2757134468.0,1.100414884501458,0.9355916429733568,0.9940370308349638,0.9426047647580252,0.6499853034082518,1.087284128798434,1.366929382236167,1.0601561257266878,1.1246951542428651,0.8940697592834551,0.9246081217588906,0.9690437987603412,1.2076813474947006,1.1078213817871854,0.5291681556735882,1.0522297054606324,,,,,,
Octopus rubescens,intron,821.25,Octopus_rubescens_ott609506,2757134468.0,1.0495623204977798,0.960992482900342,1.0064304011743437,0.9836053020566418,0.8222800208227854,1.038414270271818,1.27444933857717,0.9570336951108364,0.9505787882117028,0.9864059154111384,1.113076898904846,0.9797401649686004,1.2864851175106882,1.013491232533246,0.3734397781179003,1.126919212725269,,,,,,
Octopus rubescens,downstream1,821.25,Octopus_rubescens_ott609506,2757134468.0,1.0639363025655575,0.90285291703499,1.0368184405342762,0.9328268908913374,0.7249044446561378,1.1140094829637135,1.2957846292561326,1.040230808652935,1.1323148758466437,0.8908950181993308,0.953527394624777,0.9874300603513352,1.2102458397035094,1.0823893059929683,0.5015457134395755,1.0700365082022776,,,,,,
Octopus rubescens,downstream2,821.25,Octopus_rubescens_ott609506,2757134468.0,1.120319662101427,0.9221544506444208,0.9590270158529702,0.9785491029155154,0.7802892207381618,1.0779880055583877,1.2744145873008703,0.97958780196031,0.9639697836004832,0.9916104047916502,1.1239342748238934,0.9645731684995328,1.2676455145841317,0.9974917932184902,0.3720948754019909,1.1162686516081044,,,,,,
Monoplex corrugatus,upstream1,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,1.0744058133754069,0.8875179988854976,0.9570301331863932,1.110144633749251,0.7244130418368669,1.0866670824677105,1.33182748332969,0.958252495111404,0.9635977029771564,1.1083000720080918,0.9139281633668632,0.9668858218018416,1.364518562968795,0.9269645237797935,0.6182694316487417,0.9294099466205809,,,,,,
Monoplex corrugatus,upstream2,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,1.0889488954609476,0.8684791281000478,1.0218827315061825,1.0336743760653733,0.6543508923674809,1.1149495681121588,1.296628485684705,1.0157934624220135,1.0382053644600433,1.0499424600445062,0.8799473986767474,1.0042246353574908,1.3296202241066335,0.9705759476480575,0.6703018453049163,0.9222513920024724,,,,,,
Monoplex corrugatus,exon,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,1.0049001248197564,0.897744221913984,1.0930084749910876,1.0061813485618478,0.4856548008770164,1.0254124799555726,1.4894752515742673,1.0625873370480092,1.1333712812502357,0.961344102219916,0.8998877632031167,0.9371497155364248,1.3655610395358126,1.1524272265811333,0.4780098671521954,1.0158480831753196,,,,,,
Monoplex corrugatus,intron,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,1.046596519753049,0.8879879689260187,0.9895747774868212,1.135067398937061,0.6987046160383942,1.0098114049876097,1.4450671067005014,0.9373625899416,0.9564943356574228,1.1613134398336131,0.891185129437446,0.9028861488904154,1.4933874573349788,0.972305610786268,0.3718362032143782,1.0164319431750957,,,,,,
Monoplex corrugatus,downstream1,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,1.0108366965225737,0.8565077052936573,1.100798730888192,0.9727523921417336,0.5752392851230707,1.0767311247279865,1.4288612506503342,1.0459147597491,1.1650619356859595,0.9783046187402862,0.8785668645925813,0.9381266517568092,1.327665637519229,1.1159509991935268,0.4701711750184103,1.0544031600479795,,,,,,
Monoplex corrugatus,downstream2,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,1.1132534819649191,0.884127683418913,0.942012621505518,1.1264092065492413,0.6459482004635976,0.9714206875553568,1.5099094475318742,0.9387316141095194,1.0074628545776387,1.1910677289902676,0.8075867131225728,0.8672342504019478,1.509430659588474,0.9877850223923456,0.341412040865899,1.0933658194049942,,,,,,
Anthophora plumipes,upstream1,14.0,Anthophora_plumipes_ott811589,669977459.0,1.107503752751525,0.96963184333604,0.8386870269133364,1.0079750214461054,0.8871753230731453,1.0956612746206933,1.0322602239916197,1.0009350347468604,0.9990367882418828,1.0328258460321629,0.8524519469558889,1.0857673145278166,1.0163028755275745,0.8153445758703469,1.4448350355115251,0.8905427228452217,,,,,,
Anthophora plumipes,upstream2,14.0,Anthophora_plumipes_ott811589,669977459.0,1.105137583436391,0.9564828945506224,0.8890520508063147,0.9996057613689736,0.8464278655711472,1.1300921801940675,1.0426420969681156,1.0199271708687667,1.018346437248795,1.0115277136969194,0.9182567181703608,1.0349766548366348,1.0526769550706003,0.8261175421855886,1.251968628621405,0.9191935954383328,,,,,,
Anthophora plumipes,exon,14.0,Anthophora_plumipes_ott811589,669977459.0,1.0556461832132191,0.9729523976149432,0.9791799742601784,0.9594358016132684,0.7837002409815234,1.1534949875887524,1.1557976305365507,1.0137351329554083,1.0828037818254088,0.8836523527142216,0.9215968590042136,1.0759674268451491,1.1318007936091437,0.961567832237274,0.8675584691785904,0.9780738957030995,,,,,,
Anthophora plumipes,intron,14.0,Anthophora_plumipes_ott811589,669977459.0,1.1101471056901002,0.9570141226299992,0.8752027301196782,0.9914555913730316,0.8852845801279065,1.1050310470399909,1.025174758012528,0.99722270615308,0.9867736760898704,0.9978843547390704,0.91210737064653,1.0797386180282835,1.0379046164528962,0.8699390429392296,1.2600485103554906,0.952044928729275,,,,,,
Anthophora plumipes,downstream1,14.0,Anthophora_plumipes_ott811589,669977459.0,1.0453278017085434,0.9326887879772636,0.9904063055740376,0.9493098711411608,0.8213947682289451,1.1751381339388969,1.082267492628766,1.0432555320444878,1.0957296493833466,0.8925897832044741,0.9350644939634936,1.0631653220592314,1.095651938049656,0.957206816779012,0.96350371782345,0.9741390123696332,,,,,,
Anthophora plumipes,downstream2,14.0,Anthophora_plumipes_ott811589,669977459.0,1.0726367094495002,0.9737410527601656,0.8369153972951144,1.0452604382902206,0.923718445062262,1.0594562704485195,1.1050600023519694,0.9349828571402736,0.9424511232080148,1.0607016632034016,0.8826627594762813,1.1073847857813417,1.0662431215789372,0.8517694889942895,1.2721058214604282,0.9453669213826608,,,,,,
Plakobranchus ocellatus,upstream1,152.0833333,Plakobranchus_ocellatus_ott462112,927888823.0,1.1542116727338436,0.8787930253036615,1.0727299979807965,0.8695683932435233,0.7554887912133103,1.15675348283366,1.1272849269787484,1.0345257141779185,1.0375452628915112,0.8711423365941563,1.0555541450710866,1.1283826471175782,1.1469489393701453,1.051577252721438,0.5571086121882316,1.0554568873910746,,,,,,
Plakobranchus ocellatus,upstream2,152.0833333,Plakobranchus_ocellatus_ott462112,927888823.0,1.128492832679301,0.8916573170849985,1.0823022066004702,0.871744824122256,0.700838798598388,1.180889206584007,1.161010774982716,1.04250511488866,1.052816552495116,0.8641944045158183,1.0246713365562643,1.109236092854644,1.2270139843166687,1.0251713006268532,0.5582889446363185,1.0367989116163392,,,,,,
Plakobranchus ocellatus,exon,152.0833333,Plakobranchus_ocellatus_ott462112,927888823.0,1.046042167671391,0.922052834080946,1.146261309323647,0.8723781940943497,0.5531234661219606,1.1057827391749164,1.3885866782714713,1.0886359969451551,1.120803334737055,0.8404447024403615,0.9085933462307232,1.0602541867704012,1.3307385615119345,1.1846124609680488,0.3997161638632855,1.0206736372820295,,,,,,
Plakobranchus ocellatus,intron,152.0833333,Plakobranchus_ocellatus_ott462112,927888823.0,1.184384056938463,0.869264734933656,1.054638663543907,0.8663811408643397,0.7310853030065356,1.1572308391270985,1.18267199123141,1.0043007299233402,1.0038456224081924,0.887610119779104,1.0699381142734448,1.135219275650078,1.2049630572350236,1.0432962942237498,0.4266154065155376,1.111005093685453,,,,,,
Plakobranchus ocellatus,downstream1,152.0833333,Plakobranchus_ocellatus_ott462112,927888823.0,1.0429265047581142,0.8794794820052265,1.1598864530913962,0.8494053873318159,0.631344349715541,1.1837857604252342,1.27769001030085,1.0574047385022507,1.155820100360042,0.8070859549414209,0.9477175893882118,1.0774283234661115,1.284556097199259,1.1381787115822837,0.4195093259453158,1.065491354902075,,,,,,
Plakobranchus ocellatus,downstream2,152.0833333,Plakobranchus_ocellatus_ott462112,927888823.0,1.1711606762280795,0.8811568409586295,1.0152176539018785,0.9054757907288956,0.7098360060014325,1.1357238261978797,1.2668939556938903,0.9712049103950204,1.0036001040591702,0.9485722905976514,0.9949608738252164,1.1148952343889902,1.3110666168936798,0.9968981619927724,0.3588052787218633,1.1183386213618611,,,,,,
Biomphalaria sudanica,upstream1,301.0,Biomphalaria_sudanica_ott268291,944208304.0,1.0635163818102913,0.926154169639816,1.1029621726578671,0.926330714196548,0.8967200990489088,1.0589448554884004,1.0951864746365405,0.9893156876049628,0.9934402499156536,0.9437161499717668,1.0509076825259849,1.0858585223837809,1.0974698091069344,1.0804394313166577,0.5378023516142448,1.0866763588598298,,,,,,
Biomphalaria sudanica,upstream2,301.0,Biomphalaria_sudanica_ott268291,944208304.0,1.0865633805406645,0.8896304734753024,1.1083774756042262,0.9241127902421647,0.8109487138822623,1.1032272488643078,1.1377404425155098,1.0286277845959808,1.0210878416411615,0.9486012866545412,1.0053445978583495,1.046514388331251,1.1665707262712293,1.0742458927825371,0.5200127472159249,1.047318234015958,,,,,,
Biomphalaria sudanica,exon,301.0,Biomphalaria_sudanica_ott268291,944208304.0,1.045622087307006,0.8911076496891475,1.1457271708904424,0.9224320529761552,0.6388220979260679,1.1089697852761964,1.3701073977193736,1.0552861429313505,1.1119419602555027,0.8840041195990878,0.9027354893920976,1.0099549930075202,1.3068552666915787,1.181159925685501,0.3027501240978328,1.0565324207460527,,,,,,
Biomphalaria sudanica,intron,301.0,Biomphalaria_sudanica_ott268291,944208304.0,1.108392947648152,0.8857044990843134,1.063431895441644,0.9635773301750366,0.8370648244404271,1.1039506640875325,1.1599714643390289,0.9486889742825244,0.9557115783449196,0.95852323129201,1.101640736728691,1.0498969392734856,1.1717216183816348,1.0553978959883974,0.4241640204241,1.1310168200137607,,,,,,
Biomphalaria sudanica,downstream1,301.0,Biomphalaria_sudanica_ott268291,944208304.0,1.0471790098370044,0.8446229206741002,1.157581254270844,0.9286458239109148,0.6962755521704338,1.1639572222530097,1.2783927775108967,1.029958610539384,1.1238340128996311,0.8805332795304258,0.9569459867019244,0.9961627131342352,1.2789910033477423,1.1307908645240163,0.3202060078205196,1.0843494682752828,,,,,,
Biomphalaria sudanica,downstream2,301.0,Biomphalaria_sudanica_ott268291,944208304.0,1.1319374079201932,0.8857868282977753,0.9706436364041492,1.0313309774209738,0.7847059126673235,1.079114099949234,1.3231741067599232,0.917303008413262,0.949721451855384,1.042354947030245,0.9636822292149536,1.0405992162482538,1.3111150187959189,1.0101350521917394,0.2800174890084025,1.085870758732329,,,,,,
Mimachlamys varia,upstream1,1825.0,Mimachlamys_varia_varia_ott961950,975381475.0,1.0766926877268563,0.9766746960540414,0.8935343353742801,1.006369971697635,0.8501734148719333,1.0655135434113427,1.183261402121219,0.9739624705679748,0.949561981918686,1.0473649014510396,1.0643095762710082,0.9406674575099154,1.19127037181262,0.8727384234085083,0.7878520997589317,1.0945965454353892,,,,,,
Mimachlamys varia,upstream2,1825.0,Mimachlamys_varia_varia_ott961950,975381475.0,1.0626912566585822,0.94095322530131,0.9675961911291364,1.0245763955412726,0.7681096938091135,1.1257535748669527,1.1705373346880057,1.0071451230906778,1.052375255510959,0.990598777865682,1.0035123949012352,0.9180845915271092,1.2049996598740846,0.9080619797080116,0.7802642306411006,1.0402882207163566,,,,,,
Mimachlamys varia,exon,1825.0,Mimachlamys_varia_varia_ott961950,975381475.0,0.9820775663124368,0.9146542387087264,1.0888699800419,1.0336668517124226,0.6702888935161624,1.025563200821218,1.3272029668722989,1.0913083212471466,1.1444792038814324,0.9724689652884428,0.96487758299289,0.7970855099913976,1.2225515873708213,1.1399001666168649,0.5233119350453322,1.100892521249785,,,,,,
Mimachlamys varia,intron,1825.0,Mimachlamys_varia_varia_ott961950,975381475.0,1.0223263048653968,0.959580632749949,0.9617141738124028,1.0778802215722083,0.9031276902367962,1.0003549931699671,1.2248257244432124,0.9412797973626584,0.9055978893281704,1.1003835829035673,1.1874649352892328,0.773073356134794,1.24015595510987,0.9702747814601148,0.4441826340827251,1.2089834942773563,,,,,,
Mimachlamys varia,downstream1,1825.0,Mimachlamys_varia_varia_ott961950,975381475.0,0.9904605537756224,0.8942170675305531,1.05833082057549,1.02087471512201,0.7321708170330832,1.0859126490166442,1.274248885641449,1.0547196697777692,1.160308643474656,0.9607679124817764,0.9822515945692673,0.8114858444794556,1.208512123820448,1.087393503273253,0.5497810317442056,1.1067073763860842,,,,,,
Mimachlamys varia,downstream2,1825.0,Mimachlamys_varia_varia_ott961950,975381475.0,1.0302100539733885,0.9430601638249516,0.9618733631212152,1.0941680530926727,0.8033244425107204,1.0208799160580448,1.3279309870495764,0.9695508722437878,1.021312457142034,1.0805004099102722,1.0178258186777025,0.7858667884929762,1.2997700507744594,0.9801459642497508,0.4233579365077318,1.107974998371539,,,,,,
Erebia epiphron,upstream1,318.35,Erebia_epiphron_pyrenaica_ott53139,523388342.0,1.1347783525031467,0.9127326031920088,0.9219719647719756,0.9964598253684968,0.8447843815529305,1.0846593442602486,1.1405524853913689,0.9785503628988144,0.9462835987314802,1.0493302237772812,0.9582113520057106,1.0496084396657606,1.098580001125272,0.9509092800265888,0.9252251835076508,0.9931439080424604,,,,,,
Erebia epiphron,upstream2,318.35,Erebia_epiphron_pyrenaica_ott53139,523388342.0,1.1479356181243208,0.914605708531718,0.9308276550978536,0.948419724869358,0.8371663190168557,1.1448837705083692,1.0989693068967974,0.9473500182843706,0.9503923430788918,0.985801254565662,0.9837594676699414,1.1311891300213297,1.057759237529346,0.924721257356984,0.9810698677222432,1.041059449336012,,,,,,
Erebia epiphron,exon,318.35,Erebia_epiphron_pyrenaica_ott53139,523388342.0,1.0756690662597068,0.9667774200672872,0.9986331814296224,0.9361661633458748,0.7779918036658819,1.1014412152442563,1.2268971231198775,0.9562466577246288,1.0433526524209733,0.8824618474662795,0.8799543088094286,1.168905233235649,1.0836527061803032,1.0786991713733252,0.872648017230504,0.959839982265479,,,,,,
Erebia epiphron,intron,318.35,Erebia_epiphron_pyrenaica_ott53139,523388342.0,1.1230430902546176,0.939759269559736,0.9332790177107922,0.9661347923780422,0.9125638996231188,1.1181802688101512,1.034513385412311,0.9114336071334324,0.9062435802384324,0.975278226661329,1.0792186860623556,1.1062112372357416,1.040976969932604,0.9239718029196098,0.9556594091097548,1.1120978998274489,,,,,,
Erebia epiphron,downstream1,318.35,Erebia_epiphron_pyrenaica_ott53139,523388342.0,1.070485117293185,0.9327538997136235,1.0049749101627694,0.9044320629980336,0.8350911570466518,1.1579886759678537,1.1587472244338377,0.9329390760780572,1.0614358486376716,0.8802637754676943,0.8877844147893648,1.1673465185581624,1.0364683931459635,1.041859819370739,0.9130591859697896,1.0390349457296462,,,,,,
Erebia epiphron,downstream2,318.35,Erebia_epiphron_pyrenaica_ott53139,523388342.0,1.08971151880091,0.947532288432524,0.9253236315776652,1.0107495178920756,0.9474369728416948,1.0697836886465195,1.1131358713727666,0.8353209230847726,0.8819689653916362,1.020251441495444,1.021955242962766,1.1745121389180984,1.052255975308842,0.9389304039583924,0.8799315802582578,1.1518641539770649,,,,,,
Sepioteuthis lessoniana,upstream1,395.5694444,Sepioteuthis_lessoniana_ott616360,5056249375.0,1.1675712354666496,0.8915619820095949,0.9673031228234328,0.9164278543284908,0.803960570492088,1.138165413662271,1.1522669000430574,0.9588094738467156,0.9615966373481832,0.93985880917052,1.148363124662211,1.059192093229537,1.1093316584694095,0.9901841294045268,0.592144998665826,1.204183497684301,,,,,,
Sepioteuthis lessoniana,upstream2,395.5694444,Sepioteuthis_lessoniana_ott616360,5056249375.0,1.1785672213036331,0.8771234381516604,0.9852551955090504,0.9283117554402108,0.7245000479259717,1.1632430851118678,1.1656438581583826,1.0089674104688136,1.0379298353661564,0.9253815644494896,1.0748486022531252,0.9917645159356184,1.163781229941225,0.9884508595412214,0.6293262586494573,1.1237720719893265,,,,,,
Sepioteuthis lessoniana,exon,395.5694444,Sepioteuthis_lessoniana_ott616360,5056249375.0,1.133102166478585,0.9304743846958192,0.98291045886884,0.9040966089311004,0.5876173176079678,1.1240037697783332,1.4165211129475042,1.0726829793643324,1.1399769897925698,0.8631524714523133,0.9376615278107642,0.9620799385556968,1.229285322232959,1.1012396470218324,0.4459698773988199,1.1130696395566209,,,,,,
Sepioteuthis lessoniana,intron,395.5694444,Sepioteuthis_lessoniana_ott616360,5056249375.0,1.1275977106019854,0.9157101895839168,0.9910960010445038,0.9365451709900334,0.8087079713480017,1.090248467410022,1.237197347549162,0.9525658000142294,0.981200258153043,0.929497877325665,1.18668295903413,0.9882212798148132,1.171001198092381,1.0490330942535888,0.3229142003918975,1.2383404240137528,,,,,,
Sepioteuthis lessoniana,downstream1,395.5694444,Sepioteuthis_lessoniana_ott616360,5056249375.0,1.1130583780031498,0.8796031565475664,1.0320947505704314,0.8803590344678393,0.6403945694160056,1.1981902820227646,1.2978563960691312,1.0649905061698428,1.174115797427229,0.8267900745697983,1.002391052097623,0.9753162344653178,1.226713662432261,1.0527102975499918,0.4382902584510811,1.1401933326616254,,,,,,
Sepioteuthis lessoniana,downstream2,395.5694444,Sepioteuthis_lessoniana_ott616360,5056249375.0,1.2316227566186144,0.8365943593428942,0.9695368032710824,0.9195813294680264,0.6939249286151722,1.1859342144090177,1.234191438927259,0.9877566130441644,1.023360614117395,0.8872112168788447,1.2428593879114576,0.9840396271131072,1.2008597100577054,1.0233716140295828,0.2797587842925276,1.213109178645937,,,,,,
Meganyctiphanes norvegica,upstream1,730.0,Meganyctiphanes_norvegica_ott151806,19733138543.0,1.0644703646285312,1.0291773746574848,0.9287193176888846,0.86779319607176,0.9159799701194438,1.0706623287541222,1.1252370210866531,0.9019533389900084,0.8951511495796478,0.8866220073723424,1.3413708585799329,1.132780080133656,1.1484114324213934,0.8984796807123575,0.5360754770806346,1.3660400906218546,,,,,,
Meganyctiphanes norvegica,upstream2,730.0,Meganyctiphanes_norvegica_ott151806,19733138543.0,1.0727902604529311,1.00704453038524,0.973839284422704,0.8799378701179668,0.8439578853782707,1.0904051582647556,1.1747736060729423,0.9330804245549044,0.9577175131051676,0.8906904525008267,1.167524317497064,1.0928086457535875,1.2054104209832626,0.9324922498041764,0.5373092445190495,1.2524510107124731,,,,,,
Meganyctiphanes norvegica,exon,730.0,Meganyctiphanes_norvegica_ott151806,19733138543.0,1.0469884885505971,0.973249549343798,1.063507138895525,0.8932980499955286,0.6956290591577021,1.067070760841386,1.322484186484221,1.045342209017034,1.0763267184341416,0.8645953940165773,0.9927928542435948,1.024793013868812,1.265460153882543,1.1210198485174878,0.4151278803449944,1.09752656201587,,,,,,
Meganyctiphanes norvegica,intron,730.0,Meganyctiphanes_norvegica_ott151806,19733138543.0,1.113996396456143,0.9988615313082532,0.8979068638696718,0.8530813030852024,0.8775167892884678,1.1145734945506445,1.1190435280806024,0.8940611233068436,0.898273258960067,0.8534726699687448,1.4089074407446522,1.137594535606311,1.128967578535315,0.8916056802436114,0.533749624664675,1.4319511802302805,,,,,,
Meganyctiphanes norvegica,downstream1,730.0,Meganyctiphanes_norvegica_ott151806,19733138543.0,1.0166383082243635,0.967970164716331,1.0721438279206317,0.8748173707124949,0.7813366967011746,1.1133239834601174,1.2436751759024405,1.0004332377768377,1.0809006844696991,0.818698562566144,1.0525916000272515,1.0594739916692753,1.2426983173501436,1.0736846182760444,0.4004933921681617,1.1696857038119268,,,,,,
Meganyctiphanes norvegica,downstream2,730.0,Meganyctiphanes_norvegica_ott151806,19733138543.0,1.0594916957165046,1.011479070390758,0.92558468455398,0.8993520190902401,0.9040552176140548,1.0676796527250445,1.1750356666353934,0.8695496757349741,0.915722101592048,0.8942812381003146,1.306028663610453,1.1748977034775228,1.200226149113157,0.9031235227855642,0.3723701757084052,1.4280345609908238,,,,,,
